features,complexity,team_size,experience,bug_risk,duration,effort,complexity_score,team_efficiency
-0.2196801871304443,1.2749006096809976,-0.7204109998473248,-1.2183586077201134,1.3518526248863727,67.5,243.0,0.5375334987131726,-0.9298327645313853
-0.37901305177627875,0.050506266650027526,-1.4215409267060353,1.209255056479365,0.46684272316043307,42.5,76.5,-0.2567112487258158,-1.0584625780581203
-1.0163445103596165,1.2749006096809976,0.681848853870096,-0.004551775620374194,0.46684272316043307,37.5,270.0,-0.31344301640002925,-0.41531351042444553
-1.6536759689429543,1.2749006096809976,1.3829787807288063,1.209255056479365,-0.4181671785655066,16.0,144.0,-0.9942242284905908,-0.15805388337097545
-1.6536759689429543,-1.1738880763809425,-0.7204109998473248,1.209255056479365,0.46684272316043307,13.0,46.8,-1.3346148345358715,0.09920574368249443
-0.37901305177627875,1.2749006096809976,-0.7204109998473248,-0.004551775620374194,1.3518526248863727,57.5,207.0,0.3673381956905322,-0.9298327645313853
-0.6976787810679477,-1.1738880763809425,0.681848853870096,-1.2183586077201134,1.3518526248863727,24.0,172.8,-0.9942242284905908,1.6427635060033143
-1.0163445103596165,1.2749006096809976,1.3829787807288063,1.209255056479365,0.46684272316043307,37.0,333.0,-0.31344301640002925,-0.15805388337097545
0.2583184068070591,1.2749006096809976,-0.019281072988614437,1.209255056479365,-0.4181671785655066,69.0,372.6,1.0481194077810936,-0.6725731374779155
-0.2196801871304443,-1.1738880763809425,-1.4215409267060353,-1.2183586077201134,-0.4181671785655066,24.5,44.1,-0.8240289254679504,-0.6725731374779155
-0.060347322484609826,0.050506266650027526,0.681848853870096,-1.2183586077201134,0.46684272316043307,44.5,320.40000000000003,-0.029784178028961984,0.09920574368249443
-1.6536759689429543,-1.1738880763809425,-0.019281072988614437,-0.004551775620374194,-1.3031770802914464,7.5,40.5,-1.3346148345358715,0.8709846248429043
0.2583184068070591,-1.1738880763809425,-0.019281072988614437,1.209255056479365,-0.4181671785655066,30.0,162.0,-0.65383362244531,0.8709846248429043
-0.37901305177627875,0.050506266650027526,1.3829787807288063,-1.2183586077201134,0.46684272316043307,45.5,409.5,-0.2567112487258158,0.4850951842626994
0.576984136098728,1.2749006096809976,-1.4215409267060353,-1.2183586077201134,-0.4181671785655066,80.0,144.0,1.3885100138263744,-1.1870923915848555
1.3736484593279004,0.050506266650027526,-0.7204109998473248,1.209255056479365,-1.3031770802914464,68.5,246.6,0.9913876401068802,-0.6725731374779155
0.8956498653903969,-1.1738880763809425,-0.019281072988614437,-1.2183586077201134,-0.4181671785655066,33.0,178.20000000000002,-0.42690655174845615,0.8709846248429043
1.6923141886195692,1.2749006096809976,1.3829787807288063,-1.2183586077201134,-1.3031770802914464,111.5,1003.5,2.579877134984857,-0.15805388337097545
-1.49434310429712,-1.1738880763809425,0.681848853870096,-0.004551775620374194,1.3518526248863727,17.0,122.4,-1.277883066861658,1.6427635060033143
-1.175677375005451,1.2749006096809976,-0.019281072988614437,1.209255056479365,-1.3031770802914464,30.5,164.70000000000002,-0.48363831942266966,-0.6725731374779155
-1.0163445103596165,0.050506266650027526,-0.019281072988614437,1.209255056479365,1.3518526248863727,25.5,137.70000000000002,-0.7105653901195235,-0.2866836968977105
-0.37901305177627875,1.2749006096809976,1.3829787807288063,1.209255056479365,1.3518526248863727,57.0,513.0,0.3673381956905322,-0.15805388337097545
1.2143155946820658,0.050506266650027526,-0.019281072988614437,1.209255056479365,0.46684272316043307,68.5,369.9,0.8779241047584533,-0.2866836968977105
-0.6976787810679477,-1.1738880763809425,-1.4215409267060353,1.209255056479365,-0.4181671785655066,21.0,37.8,-0.9942242284905908,-0.6725731374779155
-1.6536759689429543,1.2749006096809976,0.681848853870096,-1.2183586077201134,-1.3031770802914464,16.0,115.2,-0.9942242284905908,-0.41531351042444553
-0.2196801871304443,1.2749006096809976,0.681848853870096,-0.004551775620374194,1.3518526248863727,68.0,489.6,0.5375334987131726,-0.41531351042444553
1.3736484593279004,-1.1738880763809425,-0.7204109998473248,-1.2183586077201134,1.3518526248863727,44.5,160.20000000000002,-0.2567112487258158,0.09920574368249443
-1.0163445103596165,1.2749006096809976,-1.4215409267060353,-1.2183586077201134,0.46684272316043307,39.0,70.2,-0.31344301640002925,-1.1870923915848555
0.7363170007445624,1.2749006096809976,0.681848853870096,-0.004551775620374194,1.3518526248863727,87.0,626.4,1.5587053168490148,-0.41531351042444553
1.3736484593279004,1.2749006096809976,-1.4215409267060353,-0.004551775620374194,1.3518526248863727,108.0,194.4,2.2394865289395764,-1.1870923915848555
-1.3350102396512855,0.050506266650027526,-1.4215409267060353,1.209255056479365,-1.3031770802914464,14.5,26.1,-0.9374924608163773,-1.0584625780581203
0.41765127145289355,0.050506266650027526,-0.7204109998473248,-0.004551775620374194,0.46684272316043307,60.0,216.0,0.31060642801631877,-0.6725731374779155
-1.175677375005451,-1.1738880763809425,0.681848853870096,-1.2183586077201134,-0.4181671785655066,16.5,118.8,-1.164419531513231,1.6427635060033143
0.7363170007445624,1.2749006096809976,-0.019281072988614437,-1.2183586077201134,1.3518526248863727,88.5,477.9,1.5587053168490148,-0.6725731374779155
0.7363170007445624,1.2749006096809976,-0.019281072988614437,-0.004551775620374194,0.46684272316043307,90.0,486.0,1.5587053168490148,-0.6725731374779155
0.41765127145289355,0.050506266650027526,1.3829787807288063,1.209255056479365,-0.4181671785655066,55.5,499.5,0.31060642801631877,0.4850951842626994
-1.49434310429712,-1.1738880763809425,-1.4215409267060353,1.209255056479365,1.3518526248863727,10.5,18.9,-1.277883066861658,-0.6725731374779155
-1.0163445103596165,-1.1738880763809425,-0.019281072988614437,1.209255056479365,1.3518526248863727,15.0,81.0,-1.1076877638390177,0.8709846248429043
0.8956498653903969,0.050506266650027526,1.3829787807288063,-0.004551775620374194,-1.3031770802914464,62.0,558.0,0.6509970340615995,0.4850951842626994
-1.3350102396512855,-1.1738880763809425,1.3829787807288063,-1.2183586077201134,-1.3031770802914464,13.0,117.0,-1.2211512991874445,2.414542387163724
-1.3350102396512855,-1.1738880763809425,0.681848853870096,1.209255056479365,-1.3031770802914464,10.0,72.0,-1.2211512991874445,1.6427635060033143
-1.6536759689429543,1.2749006096809976,-0.7204109998473248,-1.2183586077201134,-0.4181671785655066,22.0,79.2,-0.9942242284905908,-0.9298327645313853
-1.3350102396512855,0.050506266650027526,-0.7204109998473248,1.209255056479365,-0.4181671785655066,21.5,77.4,-0.9374924608163773,-0.6725731374779155
-1.49434310429712,1.2749006096809976,-0.019281072988614437,-0.004551775620374194,-0.4181671785655066,20.0,108.0,-0.8240289254679504,-0.6725731374779155
-0.5383459164221132,-1.1738880763809425,-1.4215409267060353,1.209255056479365,-0.4181671785655066,21.5,38.7,-0.9374924608163773,-0.6725731374779155
-0.2196801871304443,1.2749006096809976,-0.7204109998473248,1.209255056479365,-0.4181671785655066,62.5,225.0,0.5375334987131726,-0.9298327645313853
0.2583184068070591,0.050506266650027526,-1.4215409267060353,-1.2183586077201134,1.3518526248863727,52.5,94.5,0.19714289266789184,-1.0584625780581203
-0.5383459164221132,0.050506266650027526,0.681848853870096,1.209255056479365,0.46684272316043307,33.5,241.2,-0.3701747840742427,0.09920574368249443
-1.49434310429712,1.2749006096809976,-0.019281072988614437,-1.2183586077201134,-0.4181671785655066,26.5,143.1,-0.8240289254679504,-0.6725731374779155
1.6923141886195692,-1.1738880763809425,0.681848853870096,-0.004551775620374194,-0.4181671785655066,43.0,309.6,-0.1432477133773889,1.6427635060033143
-0.060347322484609826,-1.1738880763809425,-1.4215409267060353,-1.2183586077201134,1.3518526248863727,31.0,55.8,-0.7672971577937369,-0.6725731374779155
-0.6976787810679477,0.050506266650027526,1.3829787807288063,-0.004551775620374194,0.46684272316043307,33.0,297.0,-0.48363831942266966,0.4850951842626994
-0.5383459164221132,-1.1738880763809425,-0.7204109998473248,-0.004551775620374194,-0.4181671785655066,19.0,68.4,-0.9374924608163773,0.09920574368249443
0.8956498653903969,1.2749006096809976,-0.019281072988614437,-0.004551775620374194,0.46684272316043307,93.5,504.9,1.7289006198716552,-0.6725731374779155
1.5329813239737347,0.050506266650027526,-1.4215409267060353,-1.2183586077201134,-1.3031770802914464,70.5,126.9,1.1048511754553072,-1.0584625780581203
0.576984136098728,0.050506266650027526,-1.4215409267060353,-1.2183586077201134,-1.3031770802914464,52.5,94.5,0.4240699633647457,-1.0584625780581203
0.7363170007445624,-1.1738880763809425,1.3829787807288063,-0.004551775620374194,-1.3031770802914464,33.0,297.0,-0.48363831942266966,2.414542387163724
-1.3350102396512855,0.050506266650027526,-0.019281072988614437,-1.2183586077201134,-0.4181671785655066,26.5,143.1,-0.9374924608163773,-0.2866836968977105
0.41765127145289355,-1.1738880763809425,-1.4215409267060353,-0.004551775620374194,-0.4181671785655066,29.0,52.2,-0.5971018547710966,-0.6725731374779155
-1.0163445103596165,0.050506266650027526,-0.7204109998473248,-1.2183586077201134,0.46684272316043307,29.5,106.2,-0.7105653901195235,-0.6725731374779155
-1.6536759689429543,0.050506266650027526,1.3829787807288063,1.209255056479365,-0.4181671785655066,14.5,130.5,-1.164419531513231,0.4850951842626994
-1.0163445103596165,0.050506266650027526,0.681848853870096,1.209255056479365,-0.4181671785655066,23.5,169.20000000000002,-0.7105653901195235,0.09920574368249443
-1.6536759689429543,-1.1738880763809425,1.3829787807288063,1.209255056479365,-0.4181671785655066,5.0,45.0,-1.3346148345358715,2.414542387163724
1.3736484593279004,0.050506266650027526,-0.019281072988614437,-1.2183586077201134,-1.3031770802914464,69.5,375.3,0.9913876401068802,-0.2866836968977105
-0.060347322484609826,-1.1738880763809425,0.681848853870096,1.209255056479365,-1.3031770802914464,18.0,129.6,-0.7672971577937369,1.6427635060033143
-0.5383459164221132,0.050506266650027526,-0.019281072988614437,-1.2183586077201134,-1.3031770802914464,32.5,175.5,-0.3701747840742427,-0.2866836968977105
1.2143155946820658,0.050506266650027526,-0.019281072988614437,1.209255056479365,-1.3031770802914464,68.5,369.9,0.8779241047584533,-0.2866836968977105
-0.2196801871304443,0.050506266650027526,-0.7204109998473248,1.209255056479365,-1.3031770802914464,40.5,145.8,-0.1432477133773889,-0.6725731374779155
-1.175677375005451,0.050506266650027526,1.3829787807288063,-0.004551775620374194,-1.3031770802914464,25.0,225.0,-0.8240289254679504,0.4850951842626994
-1.175677375005451,-1.1738880763809425,1.3829787807288063,-1.2183586077201134,-1.3031770802914464,13.5,121.5,-1.164419531513231,2.414542387163724
-0.2196801871304443,-1.1738880763809425,-1.4215409267060353,1.209255056479365,-1.3031770802914464,18.5,33.300000000000004,-0.8240289254679504,-0.6725731374779155
0.7363170007445624,0.050506266650027526,-1.4215409267060353,1.209255056479365,1.3518526248863727,65.5,117.9,0.5375334987131726,-1.0584625780581203
-1.0163445103596165,-1.1738880763809425,1.3829787807288063,1.209255056479365,-1.3031770802914464,11.0,99.0,-1.1076877638390177,2.414542387163724
-0.37901305177627875,0.050506266650027526,-1.4215409267060353,-1.2183586077201134,-0.4181671785655066,39.5,71.10000000000001,-0.2567112487258158,-1.0584625780581203
0.7363170007445624,-1.1738880763809425,1.3829787807288063,1.209255056479365,0.46684272316043307,29.5,265.5,-0.48363831942266966,2.414542387163724
-1.175677375005451,-1.1738880763809425,-1.4215409267060353,1.209255056479365,1.3518526248863727,21.5,38.7,-1.164419531513231,-0.6725731374779155
-0.6976787810679477,0.050506266650027526,0.681848853870096,1.209255056479365,-0.4181671785655066,31.5,226.8,-0.48363831942266966,0.09920574368249443
-1.0163445103596165,1.2749006096809976,0.681848853870096,-1.2183586077201134,1.3518526248863727,43.0,309.6,-0.31344301640002925,-0.41531351042444553
-1.175677375005451,-1.1738880763809425,-1.4215409267060353,1.209255056479365,-1.3031770802914464,11.5,20.7,-1.164419531513231,-0.6725731374779155
-0.2196801871304443,0.050506266650027526,-0.7204109998473248,-1.2183586077201134,0.46684272316043307,47.5,171.0,-0.1432477133773889,-0.6725731374779155
-0.060347322484609826,1.2749006096809976,-0.7204109998473248,1.209255056479365,1.3518526248863727,71.0,255.6,0.707728801735813,-0.9298327645313853
-0.2196801871304443,0.050506266650027526,0.681848853870096,-1.2183586077201134,-1.3031770802914464,42.5,306.0,-0.1432477133773889,0.09920574368249443
-0.6976787810679477,0.050506266650027526,1.3829787807288063,-0.004551775620374194,-1.3031770802914464,28.0,252.0,-0.48363831942266966,0.4850951842626994
-1.49434310429712,-1.1738880763809425,1.3829787807288063,-1.2183586077201134,-0.4181671785655066,11.5,103.5,-1.277883066861658,2.414542387163724
-0.5383459164221132,-1.1738880763809425,-1.4215409267060353,-0.004551775620374194,1.3518526248863727,21.0,37.8,-0.9374924608163773,-0.6725731374779155
-0.6976787810679477,-1.1738880763809425,1.3829787807288063,-0.004551775620374194,1.3518526248863727,21.5,193.5,-0.9942242284905908,2.414542387163724
0.09898554216122464,0.050506266650027526,-0.019281072988614437,-0.004551775620374194,-0.4181671785655066,46.0,248.4,0.08367935731946492,-0.2866836968977105
-0.6976787810679477,0.050506266650027526,-0.019281072988614437,-1.2183586077201134,-1.3031770802914464,29.5,159.3,-0.48363831942266966,-0.2866836968977105
1.3736484593279004,-1.1738880763809425,-1.4215409267060353,1.209255056479365,-1.3031770802914464,33.5,60.3,-0.2567112487258158,-0.6725731374779155
0.2583184068070591,0.050506266650027526,-1.4215409267060353,1.209255056479365,1.3518526248863727,49.5,89.10000000000001,0.19714289266789184,-1.0584625780581203
-1.6536759689429543,0.050506266650027526,1.3829787807288063,-0.004551775620374194,-0.4181671785655066,15.0,135.0,-1.164419531513231,0.4850951842626994
0.7363170007445624,0.050506266650027526,1.3829787807288063,1.209255056479365,1.3518526248863727,62.5,562.5,0.5375334987131726,0.4850951842626994
-1.175677375005451,1.2749006096809976,-0.019281072988614437,-1.2183586077201134,-0.4181671785655066,38.5,207.9,-0.48363831942266966,-0.6725731374779155
0.8956498653903969,0.050506266650027526,-1.4215409267060353,-1.2183586077201134,-0.4181671785655066,65.5,117.9,0.6509970340615995,-1.0584625780581203
-1.3350102396512855,1.2749006096809976,-1.4215409267060353,1.209255056479365,1.3518526248863727,34.0,61.2,-0.65383362244531,-1.1870923915848555
-0.8570116457137821,-1.1738880763809425,-0.7204109998473248,-0.004551775620374194,1.3518526248863727,19.0,68.4,-1.0509559961648043,0.09920574368249443
-1.0163445103596165,-1.1738880763809425,0.681848853870096,1.209255056479365,-0.4181671785655066,11.0,79.2,-1.1076877638390177,1.6427635060033143
-0.37901305177627875,-1.1738880763809425,1.3829787807288063,-1.2183586077201134,1.3518526248863727,26.0,234.0,-0.8807606931421639,2.414542387163724
-0.8570116457137821,0.050506266650027526,-0.019281072988614437,-1.2183586077201134,0.46684272316043307,37.5,202.5,-0.5971018547710966,-0.2866836968977105
-1.49434310429712,0.050506266650027526,-0.7204109998473248,1.209255056479365,-1.3031770802914464,14.5,52.2,-1.0509559961648043,-0.6725731374779155
-1.6536759689429543,0.050506266650027526,-1.4215409267060353,-0.004551775620374194,1.3518526248863727,15.0,27.0,-1.164419531513231,-1.0584625780581203
-0.060347322484609826,-1.1738880763809425,-0.7204109998473248,1.209255056479365,-1.3031770802914464,23.0,82.8,-0.7672971577937369,0.09920574368249443
0.8956498653903969,-1.1738880763809425,-1.4215409267060353,-0.004551775620374194,-1.3031770802914464,30.5,54.9,-0.42690655174845615,-0.6725731374779155
-1.6536759689429543,-1.1738880763809425,0.681848853870096,-1.2183586077201134,-1.3031770802914464,10.0,72.0,-1.3346148345358715,1.6427635060033143
-0.8570116457137821,1.2749006096809976,1.3829787807288063,1.209255056479365,-1.3031770802914464,38.5,346.5,-0.1432477133773889,-0.15805388337097545
-1.0163445103596165,0.050506266650027526,-0.7204109998473248,1.209255056479365,-1.3031770802914464,23.5,84.60000000000001,-0.7105653901195235,-0.6725731374779155
0.41765127145289355,-1.1738880763809425,-1.4215409267060353,1.209255056479365,-1.3031770802914464,25.5,45.9,-0.5971018547710966,-0.6725731374779155
-1.6536759689429543,-1.1738880763809425,-0.7204109998473248,1.209255056479365,1.3518526248863727,15.0,54.0,-1.3346148345358715,0.09920574368249443
-1.49434310429712,0.050506266650027526,-0.019281072988614437,1.209255056479365,-0.4181671785655066,12.5,67.5,-1.0509559961648043,-0.2866836968977105
1.6923141886195692,-1.1738880763809425,-0.019281072988614437,-1.2183586077201134,-1.3031770802914464,43.5,234.9,-0.1432477133773889,0.8709846248429043
0.576984136098728,-1.1738880763809425,1.3829787807288063,-0.004551775620374194,-0.4181671785655066,29.5,265.5,-0.5403700870968831,2.414542387163724
-0.6976787810679477,0.050506266650027526,0.681848853870096,-0.004551775620374194,-0.4181671785655066,30.0,216.0,-0.48363831942266966,0.09920574368249443
-1.49434310429712,0.050506266650027526,-0.019281072988614437,1.209255056479365,0.46684272316043307,15.5,83.7,-1.0509559961648043,-0.2866836968977105
1.3736484593279004,-1.1738880763809425,-1.4215409267060353,1.209255056479365,1.3518526248863727,43.5,78.3,-0.2567112487258158,-0.6725731374779155
-0.2196801871304443,1.2749006096809976,-1.4215409267060353,-1.2183586077201134,-1.3031770802914464,58.5,105.3,0.5375334987131726,-1.1870923915848555
-0.2196801871304443,-1.1738880763809425,-0.7204109998473248,-1.2183586077201134,1.3518526248863727,28.5,102.6,-0.8240289254679504,0.09920574368249443
-1.0163445103596165,0.050506266650027526,1.3829787807288063,-0.004551775620374194,-1.3031770802914464,23.0,207.0,-0.7105653901195235,0.4850951842626994
0.576984136098728,-1.1738880763809425,-0.019281072988614437,-0.004551775620374194,1.3518526248863727,38.5,207.9,-0.5403700870968831,0.8709846248429043
-1.175677375005451,-1.1738880763809425,-0.019281072988614437,1.209255056479365,0.46684272316043307,12.5,67.5,-1.164419531513231,0.8709846248429043
1.2143155946820658,1.2749006096809976,1.3829787807288063,-1.2183586077201134,-0.4181671785655066,103.0,927.0,2.069291225916936,-0.15805388337097545
1.5329813239737347,0.050506266650027526,-1.4215409267060353,-1.2183586077201134,-1.3031770802914464,71.5,128.70000000000002,1.1048511754553072,-1.0584625780581203
0.8956498653903969,0.050506266650027526,-0.7204109998473248,-1.2183586077201134,0.46684272316043307,70.5,253.8,0.6509970340615995,-0.6725731374779155
0.576984136098728,-1.1738880763809425,-0.019281072988614437,1.209255056479365,1.3518526248863727,30.0,162.0,-0.5403700870968831,0.8709846248429043
-1.175677375005451,-1.1738880763809425,-1.4215409267060353,1.209255056479365,-1.3031770802914464,10.5,18.9,-1.164419531513231,-0.6725731374779155
0.576984136098728,1.2749006096809976,-0.7204109998473248,1.209255056479365,-0.4181671785655066,84.0,302.40000000000003,1.3885100138263744,-0.9298327645313853
-1.49434310429712,-1.1738880763809425,-0.7204109998473248,-0.004551775620374194,0.46684272316043307,17.0,61.2,-1.277883066861658,0.09920574368249443
1.2143155946820658,1.2749006096809976,-0.019281072988614437,1.209255056479365,0.46684272316043307,98.0,529.2,2.069291225916936,-0.6725731374779155
-0.8570116457137821,1.2749006096809976,-0.019281072988614437,1.209255056479365,1.3518526248863727,48.5,261.90000000000003,-0.1432477133773889,-0.6725731374779155
-1.0163445103596165,0.050506266650027526,-1.4215409267060353,-1.2183586077201134,0.46684272316043307,31.5,56.7,-0.7105653901195235,-1.0584625780581203
0.09898554216122464,-1.1738880763809425,-1.4215409267060353,-1.2183586077201134,1.3518526248863727,36.5,65.7,-0.7105653901195235,-0.6725731374779155
-1.175677375005451,0.050506266650027526,-0.019281072988614437,-1.2183586077201134,-1.3031770802914464,20.5,110.7,-0.8240289254679504,-0.2866836968977105
0.576984136098728,1.2749006096809976,-0.7204109998473248,1.209255056479365,1.3518526248863727,88.0,316.8,1.3885100138263744,-0.9298327645313853
0.8956498653903969,1.2749006096809976,-0.7204109998473248,-1.2183586077201134,-1.3031770802914464,92.0,331.2,1.7289006198716552,-0.9298327645313853
1.3736484593279004,0.050506266650027526,-0.7204109998473248,1.209255056479365,1.3518526248863727,75.5,271.8,0.9913876401068802,-0.6725731374779155
-1.0163445103596165,-1.1738880763809425,-1.4215409267060353,-1.2183586077201134,-0.4181671785655066,18.0,32.4,-1.1076877638390177,-0.6725731374779155
-0.8570116457137821,0.050506266650027526,0.681848853870096,-0.004551775620374194,0.46684272316043307,35.0,252.0,-0.5971018547710966,0.09920574368249443
-0.37901305177627875,1.2749006096809976,-0.019281072988614437,1.209255056479365,0.46684272316043307,59.0,318.6,0.3673381956905322,-0.6725731374779155
-1.0163445103596165,1.2749006096809976,-0.7204109998473248,1.209255056479365,1.3518526248863727,41.0,147.6,-0.31344301640002925,-0.9298327645313853
1.6923141886195692,-1.1738880763809425,-0.019281072988614437,-0.004551775620374194,-1.3031770802914464,37.0,199.8,-0.1432477133773889,0.8709846248429043
0.576984136098728,1.2749006096809976,-0.7204109998473248,1.209255056479365,-1.3031770802914464,79.0,284.40000000000003,1.3885100138263744,-0.9298327645313853
-0.8570116457137821,0.050506266650027526,0.681848853870096,1.209255056479365,1.3518526248863727,28.5,205.2,-0.5971018547710966,0.09920574368249443
1.3736484593279004,-1.1738880763809425,0.681848853870096,1.209255056479365,-1.3031770802914464,36.5,262.8,-0.2567112487258158,1.6427635060033143
-1.0163445103596165,0.050506266650027526,-0.019281072988614437,1.209255056479365,1.3518526248863727,27.5,148.5,-0.7105653901195235,-0.2866836968977105
-1.6536759689429543,0.050506266650027526,-0.7204109998473248,-0.004551775620374194,-1.3031770802914464,15.0,54.0,-1.164419531513231,-0.6725731374779155
-0.2196801871304443,0.050506266650027526,1.3829787807288063,-0.004551775620374194,1.3518526248863727,42.0,378.0,-0.1432477133773889,0.4850951842626994
-1.0163445103596165,-1.1738880763809425,-1.4215409267060353,-1.2183586077201134,0.46684272316043307,23.0,41.4,-1.1076877638390177,-0.6725731374779155
-0.8570116457137821,1.2749006096809976,-0.019281072988614437,-0.004551775620374194,0.46684272316043307,40.0,216.0,-0.1432477133773889,-0.6725731374779155
-1.0163445103596165,0.050506266650027526,0.681848853870096,-0.004551775620374194,-0.4181671785655066,27.0,194.4,-0.7105653901195235,0.09920574368249443
-0.060347322484609826,-1.1738880763809425,-0.7204109998473248,1.209255056479365,0.46684272316043307,22.0,79.2,-0.7672971577937369,0.09920574368249443
-0.5383459164221132,0.050506266650027526,0.681848853870096,-1.2183586077201134,1.3518526248863727,45.5,327.6,-0.3701747840742427,0.09920574368249443
-1.0163445103596165,0.050506266650027526,0.681848853870096,-0.004551775620374194,0.46684272316043307,29.0,208.8,-0.7105653901195235,0.09920574368249443
-1.0163445103596165,-1.1738880763809425,-0.019281072988614437,1.209255056479365,-0.4181671785655066,14.0,75.60000000000001,-1.1076877638390177,0.8709846248429043
0.2583184068070591,0.050506266650027526,-1.4215409267060353,-0.004551775620374194,1.3518526248863727,58.0,104.4,0.19714289266789184,-1.0584625780581203
-0.6976787810679477,0.050506266650027526,-0.019281072988614437,-1.2183586077201134,-0.4181671785655066,30.5,164.70000000000002,-0.48363831942266966,-0.2866836968977105
0.576984136098728,-1.1738880763809425,-1.4215409267060353,-1.2183586077201134,-1.3031770802914464,33.0,59.4,-0.5403700870968831,-0.6725731374779155
-1.49434310429712,0.050506266650027526,1.3829787807288063,1.209255056479365,0.46684272316043307,16.5,148.5,-1.0509559961648043,0.4850951842626994
-0.8570116457137821,0.050506266650027526,-0.019281072988614437,1.209255056479365,0.46684272316043307,33.5,180.9,-0.5971018547710966,-0.2866836968977105
-0.2196801871304443,1.2749006096809976,1.3829787807288063,-1.2183586077201134,1.3518526248863727,67.5,607.5,0.5375334987131726,-0.15805388337097545
-1.175677375005451,-1.1738880763809425,-1.4215409267060353,-1.2183586077201134,-1.3031770802914464,14.5,26.1,-1.164419531513231,-0.6725731374779155
-1.6536759689429543,0.050506266650027526,0.681848853870096,-0.004551775620374194,-0.4181671785655066,15.0,108.0,-1.164419531513231,0.09920574368249443
-0.2196801871304443,-1.1738880763809425,1.3829787807288063,1.209255056479365,0.46684272316043307,23.5,211.5,-0.8240289254679504,2.414542387163724
0.2583184068070591,1.2749006096809976,1.3829787807288063,-1.2183586077201134,-1.3031770802914464,72.0,648.0,1.0481194077810936,-0.15805388337097545
0.09898554216122464,-1.1738880763809425,-0.7204109998473248,1.209255056479365,0.46684272316043307,25.5,91.8,-0.7105653901195235,0.09920574368249443
1.2143155946820658,0.050506266650027526,-0.019281072988614437,1.209255056479365,-1.3031770802914464,64.5,348.3,0.8779241047584533,-0.2866836968977105
-0.060347322484609826,0.050506266650027526,-0.7204109998473248,-0.004551775620374194,-0.4181671785655066,48.0,172.8,-0.029784178028961984,-0.6725731374779155
0.576984136098728,0.050506266650027526,-0.019281072988614437,-0.004551775620374194,-1.3031770802914464,58.0,313.2,0.4240699633647457,-0.2866836968977105
1.0549827300362313,-1.1738880763809425,-1.4215409267060353,1.209255056479365,1.3518526248863727,37.5,67.5,-0.3701747840742427,-0.6725731374779155
0.7363170007445624,-1.1738880763809425,1.3829787807288063,1.209255056479365,-0.4181671785655066,27.5,247.5,-0.48363831942266966,2.414542387163724
-0.37901305177627875,0.050506266650027526,-0.019281072988614437,-1.2183586077201134,-0.4181671785655066,43.5,234.9,-0.2567112487258158,-0.2866836968977105
